config,slot,status,name,variant,output,removed_edge_green_pixels
items-3151-3200,24,PASS,abstract painting of animosity,many,public/game-assets/items/art/abstract_painting_of_animosity_many.png,17341
items-3151-3200,25,PASS,abstract painting of melancholy,single,public/game-assets/items/art/abstract_painting_of_melancholy.png,14910
items-3151-3200,26,SKIP_FEW,abstract painting of melancholy,few,public/game-assets/items/art/abstract_painting_of_melancholy_few.png,0
items-3151-3200,27,PASS,abstract painting of melancholy,many,public/game-assets/items/art/abstract_painting_of_melancholy_many.png,17905
items-3151-3200,28,PASS,masterpiece painting of Pearlgate beach,single,public/game-assets/items/art/masterpiece_painting_of_pearlgate_beach.png,14639
items-3151-3200,29,PASS,portrait of mother,single,public/game-assets/items/art/portrait_of_mother.png,15285
items-3151-3200,30,SKIP_FEW,portrait of mother,few,public/game-assets/items/art/portrait_of_mother_few.png,0
items-3151-3200,31,PASS,portrait of mother,many,public/game-assets/items/art/portrait_of_mother_many.png,10679
items-3151-3200,32,PASS,amateur painting of snow,single,public/game-assets/items/art/amateur_painting_of_snow.png,15497
items-3151-3200,33,SKIP_FEW,amateur painting of snow,few,public/game-assets/items/art/amateur_painting_of_snow_few.png,0
items-3151-3200,34,PASS,amateur painting of snow,many,public/game-assets/items/art/amateur_painting_of_snow_many.png,11691
items-3151-3200,35,PASS,portrait of young woman,single,public/game-assets/items/art/portrait_of_young_woman.png,13746
items-3151-3200,36,SKIP_FEW,portrait of young woman,few,public/game-assets/items/art/portrait_of_young_woman_few.png,0
items-3151-3200,37,PASS,portrait of young woman,many,public/game-assets/items/art/portrait_of_young_woman_many.png,10481
items-3151-3200,38,PASS,fabled painting of Crownfall king,single,public/game-assets/items/art/fabled_painting_of_crownfall_king.png,11468
items-3151-3200,39,PASS,masterpiece painting of Wolfhook Bay,single,public/game-assets/items/art/masterpiece_painting_of_wolfhook_bay.png,13784
items-3151-3200,40,PASS,beautiful painting of plant,single,public/game-assets/items/art/beautiful_painting_of_plant.png,10547
items-3151-3200,41,SKIP_FEW,beautiful painting of plant,few,public/game-assets/items/art/beautiful_painting_of_plant_few.png,0
items-3151-3200,42,PASS,beautiful painting of plant,many,public/game-assets/items/art/beautiful_painting_of_plant_many.png,11931
items-3151-3200,43,PASS,masterpiece painting of western landscape,single,public/game-assets/items/art/masterpiece_painting_of_western_landscape.png,8132
items-3151-3200,44,PASS,masterpiece painting of Greenhollow forest,single,public/game-assets/items/art/masterpiece_painting_of_greenhollow_forest.png,8374
items-3151-3200,45,PASS,fabled painting of Pearlgate champion,single,public/game-assets/items/art/fabled_painting_of_pearlgate_champion.png,10862
items-3151-3200,46,PASS,masterpiece painting of Appleford landscape,single,public/game-assets/items/art/masterpiece_painting_of_appleford_landscape.png,8098
items-3151-3200,47,PASS,portrait of father,single,public/game-assets/items/art/portrait_of_father.png,11172
items-3151-3200,48,SKIP_FEW,portrait of father,few,public/game-assets/items/art/portrait_of_father_few.png,0
items-3151-3200,49,PASS,portrait of father,many,public/game-assets/items/art/portrait_of_father_many.png,10141
items-3151-3200,50,PASS,portrait of old man,single,public/game-assets/items/art/portrait_of_old_man.png,8527
items-3201-3250,1,SKIP_FEW,portrait of old man,few,public/game-assets/items/art/portrait_of_old_man_few.png,0
items-3201-3250,2,PASS,portrait of old man,many,public/game-assets/items/art/portrait_of_old_man_many.png,10189
items-3201-3250,3,PASS,fabled painting of Redvale queen,single,public/game-assets/items/art/fabled_painting_of_redvale_queen.png,12531
items-3201-3250,4,PASS,fabled painting of Embercourt prince,single,public/game-assets/items/art/fabled_painting_of_embercourt_prince.png,8260
items-3201-3250,5,PASS,beautiful painting of boqueue,single,public/game-assets/items/art/beautiful_painting_of_boqueue.png,8434
items-3201-3250,6,PASS,fabled painting of Border March champion,single,public/game-assets/items/art/fabled_painting_of_border_march_champion.png,7590
items-3201-3250,7,PASS,masterpiece painting of Embercourt harbor at night,single,public/game-assets/items/art/masterpiece_painting_of_embercourt_harbor_at_night.png,8331
items-3201-3250,8,PASS,masterpiece painting of quaint supper,single,public/game-assets/items/art/masterpiece_painting_of_quaint_supper.png,8837
items-3201-3250,9,PASS,amateur painting of desert,single,public/game-assets/items/art/amateur_painting_of_desert.png,12298
items-3201-3250,10,SKIP_FEW,amateur painting of desert,few,public/game-assets/items/art/amateur_painting_of_desert_few.png,0
items-3201-3250,11,PASS,amateur painting of desert,many,public/game-assets/items/art/amateur_painting_of_desert_many.png,15248
items-3201-3250,12,PASS,beautiful painting of flowers,single,public/game-assets/items/produce/beautiful_painting_of_flowers.png,16398
items-3201-3250,13,SKIP_FEW,beautiful painting of flowers,few,public/game-assets/items/produce/beautiful_painting_of_flowers_few.png,0
items-3201-3250,14,PASS,beautiful painting of flowers,many,public/game-assets/items/produce/beautiful_painting_of_flowers_many.png,13922
items-3201-3250,15,PASS,fabled painting of western princess,single,public/game-assets/items/art/fabled_painting_of_western_princess.png,13855
items-3201-3250,16,PASS,drums,single,public/game-assets/items/music/drums.png,23636
items-3201-3250,17,SKIP_FEW,drums,few,public/game-assets/items/music/drums_few.png,0
items-3201-3250,18,PASS,drums,many,public/game-assets/items/music/drums_many.png,15795
items-3201-3250,19,PASS,flute,single,public/game-assets/items/music/flute.png,33164
items-3201-3250,20,PASS,harp,single,public/game-assets/items/music/harp.png,11201
items-3201-3250,21,SKIP_FEW,harp,few,public/game-assets/items/music/harp_few.png,0
items-3201-3250,22,PASS,harp,many,public/game-assets/items/music/harp_many.png,17172
items-3201-3250,23,PASS,lute,single,public/game-assets/items/music/lute.png,25532
items-3201-3250,24,SKIP_FEW,lute,few,public/game-assets/items/music/lute_few.png,0
items-3201-3250,25,PASS,lute,many,public/game-assets/items/music/lute_many.png,16267
items-3201-3250,26,PASS,trumpet,single,public/game-assets/items/music/trumpet.png,26962
items-3201-3250,27,SKIP_FEW,trumpet,few,public/game-assets/items/music/trumpet_few.png,0
items-3201-3250,28,PASS,trumpet,many,public/game-assets/items/music/trumpet_many.png,17468
items-3201-3250,29,PASS,violin,single,public/game-assets/items/music/violin.png,31672
items-3201-3250,30,SKIP_FEW,violin,few,public/game-assets/items/music/violin_few.png,0
items-3201-3250,31,PASS,violin,many,public/game-assets/items/music/violin_many.png,15245
items-3201-3250,32,PASS,black paint,single,public/game-assets/items/art/black_paint.png,20319
items-3201-3250,33,PASS,blue paint,single,public/game-assets/items/art/blue_paint.png,22426
items-3201-3250,34,PASS,brown paint,single,public/game-assets/items/art/brown_paint.png,20743
items-3201-3250,35,PASS,crimson paint,single,public/game-assets/items/art/crimson_paint.png,17680
items-3201-3250,36,PASS,green paint,single,public/game-assets/items/art/green_paint.png,17531
items-3201-3250,37,PASS,lime paint,single,public/game-assets/items/art/lime_paint.png,12267
items-3201-3250,38,PASS,orange paint,single,public/game-assets/items/art/orange_paint.png,20335
items-3201-3250,39,PASS,pink paint,single,public/game-assets/items/art/pink_paint.png,11768
items-3201-3250,40,PASS,red paint,single,public/game-assets/items/art/red_paint.png,17276
items-3201-3250,41,PASS,teal paint,single,public/game-assets/items/art/teal_paint.png,7310
items-3201-3250,42,PASS,white paint,single,public/game-assets/items/art/white_paint.png,15476
items-3201-3250,43,PASS,yellow paint,single,public/game-assets/items/art/yellow_paint.png,18049
items-3201-3250,44,PASS,Crowncards tournament trophy,single,public/game-assets/items/stone/crowncards_tournament_trophy.png,20895
items-3201-3250,45,PASS,scarce enchanted tengu statue,single,public/game-assets/items/magic/scarce_enchanted_tengu_statue.png,17296
items-3201-3250,46,PASS,large angel statue,single,public/game-assets/items/stone/large_angel_statue.png,16791
items-3201-3250,47,SKIP_FEW,large angel statue,few,public/game-assets/items/stone/large_angel_statue_few.png,0
items-3201-3250,48,PASS,large angel statue,many,public/game-assets/items/stone/large_angel_statue_many.png,13953
items-3201-3250,49,PASS,archer statue,single,public/game-assets/items/stone/archer_statue.png,21028
items-3201-3250,50,SKIP_FEW,archer statue,few,public/game-assets/items/stone/archer_statue_few.png,0
items-3251-3300,1,PASS,archer statue,many,public/game-assets/items/stone/archer_statue_many.png,12680
items-3251-3300,2,PASS,broken statue,single,public/game-assets/items/stone/broken_statue.png,21530
items-3251-3300,3,SKIP_FEW,broken statue,few,public/game-assets/items/stone/broken_statue_few.png,0
items-3251-3300,4,PASS,broken statue,many,public/game-assets/items/stone/broken_statue_many.png,16570
items-3251-3300,5,PASS,small cat statue,single,public/game-assets/items/stone/small_cat_statue.png,8950
items-3251-3300,6,SKIP_FEW,small cat statue,few,public/game-assets/items/stone/small_cat_statue_few.png,0
items-3251-3300,7,PASS,small cat statue,many,public/game-assets/items/stone/small_cat_statue_many.png,14770
items-3251-3300,8,PASS,large centaur statue,single,public/game-assets/items/stone/large_centaur_statue.png,19544
items-3251-3300,9,SKIP_FEW,large centaur statue,few,public/game-assets/items/stone/large_centaur_statue_few.png,0
items-3251-3300,10,PASS,large centaur statue,many,public/game-assets/items/stone/large_centaur_statue_many.png,14423
items-3251-3300,11,PASS,sacrifice statue,single,public/game-assets/items/stone/sacrifice_statue.png,22641
items-3251-3300,12,SKIP_FEW,sacrifice statue,few,public/game-assets/items/stone/sacrifice_statue_few.png,0
items-3251-3300,13,PASS,sacrifice statue,many,public/game-assets/items/stone/sacrifice_statue_many.png,13604
items-3251-3300,14,PASS,fabled statue of the Springtide,single,public/game-assets/items/stone/fabled_statue_of_the_springtide.png,14980
items-3251-3300,15,PASS,hero statue,single,public/game-assets/items/stone/hero_statue.png,24794
items-3251-3300,16,SKIP_FEW,hero statue,few,public/game-assets/items/stone/hero_statue_few.png,0
items-3251-3300,17,PASS,hero statue,many,public/game-assets/items/stone/hero_statue_many.png,19710
items-3251-3300,18,PASS,dragon statue,single,public/game-assets/items/stone/dragon_statue.png,21157
items-3251-3300,19,SKIP_FEW,dragon statue,few,public/game-assets/items/stone/dragon_statue_few.png,0
items-3251-3300,20,PASS,dragon statue,many,public/game-assets/items/stone/dragon_statue_many.png,16251
items-3251-3300,21,PASS,deepforge statue,single,public/game-assets/items/stone/deepforge_statue.png,19621
items-3251-3300,22,SKIP_FEW,deepforge statue,few,public/game-assets/items/stone/deepforge_statue_few.png,0
items-3251-3300,23,PASS,deepforge statue,many,public/game-assets/items/stone/deepforge_statue_many.png,14698
items-3251-3300,24,PASS,scarce elementalist statue,single,public/game-assets/items/stone/scarce_elementalist_statue.png,22981
items-3251-3300,25,SKIP_FEW,scarce elementalist statue,few,public/game-assets/items/stone/scarce_elementalist_statue_few.png,0
items-3251-3300,26,PASS,scarce elementalist statue,many,public/game-assets/items/stone/scarce_elementalist_statue_many.png,16998
items-3251-3300,27,PASS,small elephant statue,single,public/game-assets/items/stone/small_elephant_statue.png,23660
items-3251-3300,28,SKIP_FEW,small elephant statue,few,public/game-assets/items/stone/small_elephant_statue_few.png,0
items-3251-3300,29,PASS,small elephant statue,many,public/game-assets/items/stone/small_elephant_statue_many.png,19377
items-3251-3300,30,PASS,blind statue,single,public/game-assets/items/stone/blind_statue.png,21231
items-3251-3300,31,SKIP_FEW,blind statue,few,public/game-assets/items/stone/blind_statue_few.png,0
items-3251-3300,32,PASS,blind statue,many,public/game-assets/items/stone/blind_statue_many.png,20412
items-3251-3300,33,PASS,seeing statue,single,public/game-assets/items/stone/seeing_statue.png,19472
items-3251-3300,34,SKIP_FEW,seeing statue,few,public/game-assets/items/stone/seeing_statue_few.png,0
items-3251-3300,35,PASS,seeing statue,many,public/game-assets/items/stone/seeing_statue_many.png,20151
items-3251-3300,36,PASS,gold family idol statue,single,public/game-assets/items/stone/gold_family_idol_statue.png,20836
items-3251-3300,37,SKIP_FEW,gold family idol statue,few,public/game-assets/items/stone/gold_family_idol_statue_few.png,0
items-3251-3300,38,PASS,gold family idol statue,many,public/game-assets/items/stone/gold_family_idol_statue_many.png,22001
items-3251-3300,39,PASS,scarce dark ironclan statue,single,public/game-assets/items/stone/scarce_dark_ironclan_statue.png,23804
items-3251-3300,40,SKIP_FEW,scarce dark ironclan statue,few,public/game-assets/items/stone/scarce_dark_ironclan_statue_few.png,0
items-3251-3300,41,PASS,scarce dark ironclan statue,many,public/game-assets/items/stone/scarce_dark_ironclan_statue_many.png,14674
items-3251-3300,42,PASS,fabled firespitter statue,single,public/game-assets/items/stone/fabled_firespitter_statue.png,20164
items-3251-3300,43,PASS,granite bust,single,public/game-assets/items/stone/granite_bust.png,22258
items-3251-3300,44,SKIP_FEW,granite bust,few,public/game-assets/items/stone/granite_bust_few.png,0
items-3251-3300,45,PASS,granite bust,many,public/game-assets/items/stone/granite_bust_many.png,20215
items-3251-3300,46,PASS,fabled reflection statue,single,public/game-assets/items/stone/fabled_reflection_statue.png,22129
items-3251-3300,47,PASS,imp statue,single,public/game-assets/items/stone/imp_statue.png,17245
items-3251-3300,48,SKIP_FEW,imp statue,few,public/game-assets/items/stone/imp_statue_few.png,0
items-3251-3300,49,PASS,imp statue,many,public/game-assets/items/stone/imp_statue_many.png,18059
items-3251-3300,50,PASS,scarce mable Stormmere the first statue,single,public/game-assets/items/stone/scarce_mable_stormmere_the_first_statue.png,13388
items-3301-3350,1,PASS,mermaid statue,single,public/game-assets/items/stone/mermaid_statue.png,10989
items-3301-3350,2,SKIP_FEW,mermaid statue,few,public/game-assets/items/stone/mermaid_statue_few.png,0
items-3301-3350,3,PASS,mermaid statue,many,public/game-assets/items/stone/mermaid_statue_many.png,14472
items-3301-3350,4,PASS,reef serpent statue,single,public/game-assets/items/stone/reef_serpent_statue.png,21120
items-3301-3350,5,SKIP_FEW,reef serpent statue,few,public/game-assets/items/stone/reef_serpent_statue_few.png,0
items-3301-3350,6,PASS,reef serpent statue,many,public/game-assets/items/stone/reef_serpent_statue_many.png,13205
items-3301-3350,7,PASS,perfect obelisk statue,single,public/game-assets/items/stone/perfect_obelisk_statue.png,20790
items-3301-3350,8,PASS,scarce statue of discovery,single,public/game-assets/items/stone/scarce_statue_of_discovery.png,12947
items-3301-3350,9,PASS,orb guardian statue,single,public/game-assets/items/stone/orb_guardian_statue.png,15972
items-3301-3350,10,SKIP_FEW,orb guardian statue,few,public/game-assets/items/stone/orb_guardian_statue_few.png,0
items-3301-3350,11,PASS,orb guardian statue,many,public/game-assets/items/stone/orb_guardian_statue_many.png,13748
items-3301-3350,12,PASS,orb statue,single,public/game-assets/items/stone/orb_statue.png,20708
